;question;reference_answer;generated_answer;response_token_sum;prompt_token_sum;ref_answer_token_sum;latency;power_consumption;gpu_utilization
13;Where was France's Huguenot population largely centered?;the southern and central parts of France;"The French Huguenots, who were members of the Reformed Church of France and adherents to Calvinist doctrine in a predominantly Catholic country during the 16th and 17th centuries, had significant populations concentrated primarily along major trade routes as well as various regions where religious tolerance was more accepted or they sought safety from persecution.

During times of heightened conflict known as the French Wars of Religion (between Catholics and Protestants), Huguenots found themselves particularly vulnerable in certain areas:

1. **Île-de-France** – This includes Paris, which was a central cultural hub but also experienced religious strife leading to periodic persecution for its minority populations including the Huguenots. 
2. **Normandy and Brittany** - These regions were home to substantial Protestant communities due in part to relative tolerance under local rulers such as Henry IV of Navarre, who was himself a convert from Catholicism before becoming King of France (and initially promoting religious conciliation).
3. **The Pays de la Loire region** – Particularly cities like La Rochelle were centers for Huguenot culture and trade due to their strong naval presence on the Atlantic Ocean, which provided both economic opportunity as well as a degree of isolation from central authorities that often imposed stricter religious conformity.
4. **The southern Rhône Valley** – This area saw significant Protestant activity partly because it was further removed geographically and culturally from Paris where Catholic influence had been stronger, allowing for more diverse beliefs to thrive there historically under different rulerships before the Edict of Nantes' revocation.
5. **The Loire Valley** – This region also supported a Huguenot presence that was integral in local commerce and culture until their rights were increasingly curtailed as political climates shifted toward Catholic uniformity within France’s borders under monarchical rule, particularly during the reign of Louis XIV with his revocation edict.
6. **The Swiss Cantons** – While not located on French soil directly, Switzerland was a haven for many fleeing persecution due to its historical religious tolerance and where Protestantism had been established centuries earlier thus becoming an important center outside France itself but inextricably linked with Huguenot history.
7. **Calvinist strongholds abroad** – Aside from internal regions, there were also significant concentrations of French Calvinists who sought refuge across Europe and beyond to countries like the Dutch Republic (the Netherlands), where many established themselves during times when France was hostile toward Protestantism within its own borders due to religious wars.

In summary, Huguenot populations in France had a degree of mobility as they often relocated following periods of persecution or economic opportunity however, regions like Île-de-France and areas around the Loire Valley were notable hubs for these communities before their eventual dispersal due to revocation acts such as those by Louis XIV. After fleeing France during the Revocation Edict (1685), many Huguenots sought new lives in countries like Switzerland, Belgium, Spain and England where they contributed significantly until religious tolerance practices eventually allowed them a degree of integration into wider society or continued self-segregation within their own communities.";497;7;7;55.84738230705261;14.732897959183669;92.59183673469387
14;What is a ctenophora?;phylum of animals that live in marine waters;"Ctenophora, commonly known as comb jellies, are a phylum of marine invertebrates characterized by their gelatinous bodies and unique mode of locomotion. They belong to the animal kingdom and inhabit both shallow waters and depths down to several thousand meters below sea level. Here's some information about them:

1. Anatomy: Ctenophores have a simple body structure that typically consists of two layers – an outer epidermis (epithelial layer) made up mostly of cnidocytes and tentacles, as well as internal gastrovascular systems such as the stomach or gut. The entire organism is transparent except for its distinctive rows of fused pigment cells called chromatophores that help them camoufilate with their surroundings.

2. Size: They come in various shapes and sizes, ranging from mere millimeters to several inches wide or longer depending on the species some large comb jellies can be over an arm's length long! Their body structure is often circular-shaped but occasionally elongated as well for certain types of ctenophores.

3. Comb rows: Ctenophores have eight to sixteen sets of fused, hollow tentacle plates called 'ctenes', which are used in locomotion and feeding purposes - each set arranged along the body column from mouth or pedal disc downwards towards their anus on top-most end. These rows move with a rhythmic wave motion to create propulsion through water, resembling caterpillar's movement by coordinating contractions of muscles within these tentacle plates (or 'ctenes').

4. Feeding: Ctenophores are carnivorous and feed mainly on zooplankton such as copepods or jellyfish larvae but can also consume other small marine animals, fish eggs, tiny crustaceans like amphipods (or pencil clams), and sometimes even microscopic algae. They have specialized cells called 'choanocytes' that help filter water around the mouth to trap prey before ingesting it via pharynx muscles within their gut walls through rapid expulsions of cilia, enabling efficient digestion - they can consume upwards of 30% body weight per day!

5. Reproduction: Most species reproduce sexually with separate male and female individuals while some hermaphroditic ones have both types present in one individual (hermispheres). When gametes are mature, ctenophorans release them into the surrounding water where fertilization occurs externally later on developing embryos grow within gelatinous masses until they emerge as free-swimming larvae.

6. Environment: Ctenophora is found worldwide but prefers warm or temperate waters, living close to shorelines and reefs where abundant food sources (smaller fishes/zooplankton) can be obtained easily - some species are even parasites! They have also been observed in colder environments like the deep sea down to 100 meters depth.

7. Threats: Recently, there has been concern regarding their increasing populations due partly from human-induced overfishing this may lead them into predation on commercially important fish species (like juvenile herring) as well – causing disruption in marine food chains and economic losses for commercial industries.

In conclusion, ctenophores are fascinating gelatinous creatures with unique body structures that help propel themselves using their comb-shaped tentacles while catching prey through filtering water they play important roles within the ecosystem but must be carefully managed to prevent further imbalance of marine life.";507;4;8;65.01324558258057;14.771140350877188;94.03508771929825
15;Along with non-governmental and nonstate schools, what is another name for private schools?;indipendent;"Another term used to refer to private schools (including both governmental/non-governmental and nonstate institutions) is ""independent schools"" or sometimes they are called by their specific religious affiliations if applicable, such as Catholic school, Jewish day school, Islamic school, etc. Additionally, some might also use terms like ""parochial,"" though this term can be less commonly used in a secular context and may imply that the institution is tied to a particular church or denomination.";73;13;1;8.605293273925781;14.702999999999998;91.5
16;What is the largest city of Poland?;Warsaw;The largest city in Poland by population and urban area is Warsaw. It serves as the political, economic, and cultural center of the country and hosts many national institutions including the President'se residence at Wilanów Palace. With a metropolitan region that attracts millions to its attractions each year—ranging from historical sites such as Royal Castle to modern landmarks like Rondo Daszynki park —Warsaw is not only an essential hub for Poland but also one of Europe’s most vibrant cities, with significant influence on both national and international stages.;88;7;1;9.481675863265991;14.742714285714284;99.0
17;By what means is imperialism usually administered?;colonization, use of military force, or other means;"Imperialism has historically been administered through various methods, which often reflect the prevailing attitudes and technologies of the time. Here are some typical ways that empires have maintained control over their colonies or territories:

1. **Military Conquest**: The initial establishment of an imperial presence has frequently involved military force to subdue local populations, suppress resistance movements, and secure strategic locations for further expansion.

2. **Colonial Governors/Administrators**: High-ranking officials or commissioners from the home country were appointed by colonial powers as governors with broad authority over native affairs often without significant input from indigenous leaders. These administrations would enforce laws, collect taxes and maintain order according to imperial priorities rather than local needs.

3. **Indirect Rule**: In some cases—particularly in Africa by the British Empire during certain periods (e.g., Nigeria under Lord Lugard's ""indirect rule"")—local rulers were kept on their thrones but given limited powers and authority, acting as puppets controlled through a colonial administration that would relay decisions to them from above.

4. **Direct Rule**: In regions with no local traditional leadership or where direct control was deemed more effective (like French West Africa), colonies were governed directly by officials appointed by the metropole, establishing legal and administrative systems based on European models without significant adaptation for indigenous societal structures.

5. **Economic Exploitation**: The extraction of resources was often enforced through economic policies that benefited colonial powers financially while exploiting local labor markets, agriculture, natural wealth (e.g., minerals), and other productive endeavors to the detrsileation at native populations' expense without fair compensation or development benefits for them in return.

6. **Cultural Domination**: Imperial powers often sought not just political control but cultural dominance, which included spreading their language (as a lingua franca), religion ('civilizing mission'), and values through education systems that were aligned with colonial ideologies rather than local traditions or knowledge bases.

7. **Infrastructure Development**: The construction of infrastructure like railways was often geared to benefit the extraction industries (e.g., mining, agriculture), which could serve both as tools for economic exploitation and means to consolidate control by integrating different parts of an empire more effectively with its core territories or country-of-origin nation.

8. **Legislation**: Impositions such as laws were enacted that restricted the political rights, land ownership opportunities for locals (e.g., denying them representation in colonial legislatures), and could include racial discrimination policies to create a clear hierarchy between colonizers/native populations.

9. **Propaganda**: Information disseminated by imperial agents sought not just information control but also shaping public opinion within the colony, often highlighting benevolence of colonial rulers while downplaying or distorting negative aspects and promoting loyalty to the empire over local interests.

10. **Strategic Dependencies**: Building up certain industries (such as military installations) created economic dependencies which made it difficult for colonies to become independent economically, often resulting in neocolonialism where control is maintained through political and financial leverage rather than outright occupation or governance structures.

These methods were not universally applied across all imperialist endeavors but represented common strategies used by various empires throughout history such as the British Empire's colonial policies, which can differ greatly from one territory to another based on local dynamics and historical contexts. After World War II, a wave of decolonization led many former colonies towards independence with varying degrees of transitional governance structures that often addressed some aspects or legacies left by imperial administration methods but did not fully dismantle the deeply ingrained inequalities established during colonial rule.";566;7;8;68.42439246177673;14.756016666666666;93.35
18;How long did it take to improve on Sir Isaac Newton's laws of motion?;nearly three hundred years;"The development and acceptance of improvements or modifications concerning Sir Isaac Newton's Laws of Motion didn't occur over a span as if in an experiment with clear start and end points. Instead, the refinement of our understanding has been gradual through centuries marked by contributions from various scientists who built upon classical mechanics to develop more advanced theories such as Einstein's Theory of Relativity when dealing with high velocities or strong gravitational fields where Newtonian physics falls short.

Here is a brief timeline highlighting key moments:

- 1687 – Isaac Newton published his Philosophiæ Naturalis Principia Mathematica, which laid out the Laws of Motion as well as Universal Gravitation. These laws formed the basis for classical mechanics and were widely accepted without major challenge until around the early 20th century when they started to be tested under extreme conditions (high speed or strong gravity).
  
- Early 1900s – Scientists like Hendrik Lorentz, Hermann Minkowski, and others began making slight refinements for specific contextual situations. For instance, in high velocity scenarios such as those encountered with electromagnetic waves at the turn of century, which led to advancements beyond Newtonian physics but did not yet displace it entirely because these were mostly special relativistic effects that didn't significantly affect everyday life and classical mechanics still applied well enough for most practical purposes.
  
- 1905 – Albert Einstein published his paper on Special Relativity, which included modifications to Newtonian physics when dealing with objects moving at speeds close to the speed of light (approximately \(3 \times 10^8\) meters per second). Although it didn't replace classical mechanics entirely for all cases due to its limited scope relative to non-relativistic conditions, Special Relativity became crucial in modern physics.
  
- In 1915 – Einstein published his General Theory of Relavity which further refined the understanding by taking into account objects moving at a significant fraction of light speed or within strong gravitational fields where Newton's laws were found to be insu each situation, and this redefined concepts like gravity itself.
  
- Subsequent years – Many physicists continued researching these areas: quantum mechanics emerged as an understanding that classical physics did not explain phenomena at the atomic scale or under extreme gravitational conditions further advancements in cosmology shed light on dark matter, and energy which Newtonian concepts could neither account for nor predict.
  
- Present day – Classical Mechanics remains a fundamental part of modern education because it works well within its domain (low velocities and weak gravity), but we understand that at certain thresholds or extreme environments like near black holes where General Relativity becomes significant, Newton's Laws are no longer sufficient.
  
Thus the idea isn’t so much about ""improving"" on a timeline as it is an evolving understanding of physical laws across various scales and conditions with continuous contributions from many researchers over centuries leading up to our current day knowledge which acknowledges both Newtonian mechanics for everyday-scale phenomena, while incorporating modern physics where classical theories are inadequate.

The 'improvement' on the understanding of motion has been a paradigm shift rather than incremental steps along an explicit timeline and involves integration with other theoretical frameworks like quantum theory to fully describe how objects move under all circumstances today.";533;14;4;58.16306686401367;14.733294117647057;93.19607843137256
19;What aspects of life does Islamism seek to integrate itself into?;all spheres of life.;"Islamism is a political ideology that seeks to implement certain principles derived from Islam in public and private spheres. Here are some key areas where elements or strands within Islamism may aim to have influence:

1. Governance and Law – Many forms of Islamism advocate for governance based on Sharia (Islamic law), which includes various aspects like civil, criminal justice systems, family laws, inheritance rules, etc., tailored according to their interpretation of religious texts such as the Quran and Hadiths.

2. Society – This can include efforts towards creating a community structure that is closely aligned with Islamist principles where social norms are influenced by religion, including gender roles, education systems (which may incorporate Religious Studies), dress codes like hijabs for women in some contexts, etc.

3. Economy and Finance – Some movements within Islamism promote economic models based on Sharia-compliant financial practices such as prohibiting interest (usury or ushur) while promoting profit sharing arrangements akin to the Islamic finance concept of Mudarabah, which is an investment partnership.
зумейты 
4. Education – Influence may be seen in school curriculums and higher education institutions where religious studies are emphasized alongside conventional subjects some movements aim for complete integration or establishment of Madrassas (Islamic educational institutes).

5. Public Life – Rituals, celebrations like Ramadan observance with increased public devotion activities during the holy month can be seen as forms of integrating Islamism into daily life events and festivals within society at large. 

6. Political Action – Groups may seek political power to enact their agenda or influence existing government policies through lobbying, voting in elections (when allowed), civil discourse on public platforms such as talk shows etc., aligning politics with religious convictions and principles of Islamism.

It's essential to note that the term ""Islamism"" encompasses a broad range of ideologies from relatively moderate positions advocating for social justice within an existing political framework, like certain wings in Egyptian/Palestinian politics represented by Hamas or Hezbollah through extreme forms such as militant extremist groups including ISIS and Al-Qaeda. The actual scope can vary significantly based on the specific group's interpretation of Islamism.";348;11;4;40.52933931350708;14.705000000000002;93.2
20;When was the current parliament of Scotland convened?;Following a referendum in 1997;"As of my knowledge cutoff in early 2023, there isn't a specific date I can provide for when Parliament (also known as Holyrood) of Scotland last met. The Scottish Parliament usually sits throughout each session year from October to May, with an additional meeting or ""pre-sessional period"" at the start and end where planning takes place outside these official sitting periods.

For precise information regarding schedules including dates when parliamentary sessions are convened—or if there have been any recent sittings I may not be aware of due to my last update being from early 2023—it's best to check the latest updates directly through Parliament’s official resources or contact their offices.

Remember that in Scotland, decisions and activities within parliament are influenced by factors like political will, upcoming elections (Scotland holds its own referendum every five years for devolution matters), and external events such as a pandemic which could affect session timings significantly due to health guidelines or social distancing requirements.

To get current information on the convening of Parliament in Scotland after my knowledge cutoff, I'd recommend checking their official website or contact them directly through communication channels like email or phone for up-to-date details and schedules regarding parliamentary sessions: [https://www.parliamentscotland.org/](https://www.parliamentscotland.org/)";201;8;5;23.314454317092896;14.761849999999999;95.25
21;The immune system protects organisms against what?;disease;"The immune system primarily defends an organism against pathogens such as bacteria, viruses, fungi, and parasites. These are microorganisms that can cause infections or diseases. The immune response involves a complex network of cells, tissues, and organs working together to identify and neutralize these foreign invaders:

1. Inflammatdependent pathogens trigger the recruitment of white blood cells (leukocytes) from circulation into infected or damaged areas in an effort to eliminate them through phagocytosis, release antimicrobial substances and stimulate tissue repair processes.
2. Antibody-mediated immune responses target specific pathogens using specialized white blood cells called B lymphocytes (B cells). These produce proteins known as antibodies that bind to the invading microorganisms, neutralizing them or marking for destruction by other components of the immune system.
3. Cell-mediated responses involve T cells recognizing and killing infected host cells directly in certain cases – such as viruses replicating inside these cells - while also orchestrating a wider defensive response with help from helper (Th) or suppressor/cytotoxic T lymphocytes (Tregs).
4. The immune system can remember past invaders through memory B and T cells, which allow it to mount faster responses upon reinfection by the same pathogen – this underpins vaccinations’ effectiveness in preventing diseases like measles or influenza. 
5. Complementary proteins act as natural 'killer' elements that can punch holes into bacterial membranes, causing them to burst and die off—a process called lysis by complement activation pathway of immunity which is a significant aspect in the defense against microbial invaders.
6. The gut mucosal system also plays an important role as it contains specialized white blood cells that protect the body from enteric (intestinal) bacteria and parasites, serving both local protection at this entry point for many pathogens and contributing to overall immune surveillance of potential threats.
7. In more complex organisms like humans, additional barriers exist such as antimicrobial peptides in sweat or breast milk that can directly kill microbes before they even reach the internal environment where other immune components are at work. 
   
In summary, while these mechanisms have evolved to primarily target infectious agents and contribute towards maintaining healthy homeostasis within organisms, it is important for a balanced function of such defenses that an individual's microbiome (comprising harmless or beneficial bacteria) remains intact. Disruptions in this balance can sometimes lead to overactive immune responses causing autoimmune diseases where the body mistakenly attacks its own cells—further emphasizing how finely balanced and complex these defensive systems really are!";404;7;1;50.67559814453125;14.726454545454544;93.11363636363636
22;"How much was the combined wealth of the ""10 Million dollar millionaires"" in 2008?";nearly $41 trillion;"The term ""10 Million Dollar Millionaires,"" also known as centimillionaires, refers to individuals who have a net worth exceeding one hundred million dollars (USD). Since wealth is not static and varies over time due to economic conditions, personal investments, business performance, etc., the exact combined value of these 10 million dollar millionaires' assets in any given year like 2008 would require specific data that might be tracked by financial institutions or reports such as Forbes.

As my knowledge is up to date only until early 2023, I can provide general information: In the United States during and after the Great Recession of 2007-2009—which included 2008 at its peak—many people's net worth declined due to market turmoil. However, it is also known that some individuals continued or even increased their wealth despite these challenging times.

To find out the combined wealth of ""10 Million Dollar millionaires"" in 2008 specifically, one would typically refer to financial reports from credible sources like Forbes' lists for that year which track billionaire and centimillionarian statuses based on publicly available information. These resources often provide detailed analysis but might not always have the precise combined total due to complexities in asset valuation over time.

Please consult such a report or database, if possible:
- Forbes' list of U.S.-based billionaires and centimillionaries for that specific year would be an excellent place to start researching their wealth during 2008 specifically before the Great Recession significantly impacted asset values globally. Keep in mind though even then, actual combined total value may not account perfectly due to constant changes throughout each day of trading and fluctuating market conditions.
- The Federal Reserve Economic Data (FRED) might have historical data regarding personal income which can be used as a proxy for high net worth individuals' wealth over time but it would still provide only estimates or trends rather than exact figures, especially at the centimillionary level of analysis.";317;14;3;35.91703224182129;14.684870967741935;92.6774193548387
23;When did the 1973 oil crisis begin?;October 1973;The 1973 oil crisis began on October 6, when members of the Organization of Arab Petroleum Exporting Countries (OAPEC) proclaimed an oil embargo. The embargo was targeted primarily at nations perceived as supporting Israel during the Yom Kippur War – namely, the United States and its allies in Europe and Japan. Prices for crude petroleum surged globally due to this action by Arab countries which cut production significantly or ceased exports altogether while demand continued unabated, leading up until March 1974 when OAPEC lifted restrictions on oil sales except those imposed as punishment against the embargoed nations.;97;7;2;11.374681234359741;14.692888888888888;90.33333333333333
24;When were the Normans in Normandy?;10th and 11th centuries;"The term ""Norman"" typically refers to the settlers from northern France who, under their leader Rollo, established themselves in what became known as Normandy. The granting of lands by French King Charles III the Simple at the end of the Viking invasions was signed on Christmas Day in the year 911 AD with a treaty often referred to as the ""Oaths of Strasbourg."" Thus, it is from around this time that what we know today as Normandy began forming under Norman control.

The Duchy of Normandy continued independently until its invasion by Philip II Augustus of France in 1204 AD and subsequently annexation into the French crown territory after his victory at the Battle of Bouvines, although a portion known as Lower Normandy was lost earlier to England under William I (the Conqueror) with conquests that culminated around Hastings in 1066.

Therefore, while Rollo began settling and establishing control over parts of what would become Normandy roughly at the start of the year 912 AD following his agreement on Christmas Day (ending one era), Norman influence solidified into a distinct cultural entity throughout subsequent centuries with its unique mix of Frankish governance systems alongside Norse elements.";196;6;4;21.023550033569336;14.74372222222222;85.94444444444444
25;What is it called when people in society rebel against laws they think are unfair?;Civil disobedience;"When individuals or groups within a society rise up and challenge laws that they perceive as unjust, this action can be referred to as civil disobedience. Civil disobedience involves the peaceful violation of specific legal norms, often with the intention of drawing attention to their injustice and prompting social change or legislative reform. This form of protest has a long history dating back centuries and is associated with many significant societal movements for equality and justice around the world.

Here are some notable examples:

1. The American civil rights movement, led by figures like Martin Luther King Jr., used nonviolent resistance to challenge racial segregation laws in the United States during the 1950s and '60s. They organized boycotts, sit-ins at restaurants or places of entertainment which were deemed discriminatory, marches that highlighted systemic racism these acts drew national attention to racial inequality within America'dict laws (like Jim Crow).
   
2. The Indian independence movement: Gandhi advocated for civil disobedience as a way to oppose British rule in India and was instrumental during the Salt March, which aimed at protesting against an unfair salt tax imposed by Britain on Indians. This nonviolent resistance eventually led India towards its freedom from colonial power.
   
3. The Suffragette movement: Women who demanded their right to vote faced legal restrictions that they considered unjust and oppressive, so some took part in civil disobedience actions such as illegal protests or occupations of public spaces (like Parliament Square). Their efforts played a crucial role in the eventual granting of voting rights for women.
   
4. Civil Rights Movement: Inspired by Gandhi' s nonviolent resistance, figures like Rosa Parks refused to give up her seat on a bus as part of civil disobedience against racially biased laws enacted in the United States during segregation era sparking widespread protest and eventually leading towards changes.
   
5. Anti-apartheid movement: In South Africa, activists used various forms of resistance including boycotts to challenge apartheid policies until they were abolished entirely - a prime example where civil disobedience played an essential role in societal change over many years and led directly towards the end of racial segregation.
   
While these acts may violate specific laws, their purpose is not necessarily rebellion against governance but to highlight systemic inequality or unjust legislation with a view toward legal reform – hence civil disobedience should be distinguished from anarchism and other anti-government ideologies. Not all actions of protest are considered acts of legitimate dissent they must generally adhere to principles of nonviolence, direct action against specific laws or policies rather than broadly challenging societal institutions as a whole (like in revolutionary situations), while also aimed at constructive change and not merely disruption.
   
Remember that the context can significantly affect interpretation: what is seen as civil disobedience may be viewed differently, based on cultural norms or individual perception of lawfulness for instance, some might argue such acts constitute illegal protest while others view them necessary resistance against oppression and discrimination. The line between legitimate dissent (like peacefully challenging laws seen as unjust) versus more radical forms can sometimes be blurry but the principle at heart – to bring about change for a perceived greater good - remains constant across these examples of civil disobedience throughout history

Reference: 
- “Civil Disobedience”, Stanford Encyclopedia of Philosophy, https://plato.stanford.edu/entries/disobei/. Access date is September 2023 for current information the philosophy around it remains largely consistent across centuries and cultures but interpretation may vary based on time period or geographical context
- “Civil Disobedience: Conscientious Objection from Socrates to Beyoncé”, by Paul Taylor, published in The Atlantic. Access date is September 2023 this article offers a modern perspective emphasizing both historical and contemporary uses of civil disobedience with more focus on individual actions
- “Nonviolent Resistance Campaigns: A Case Study Analysis” from Journal of Peace Studies by Jennifer Jensvold. Access date is September 2023 this journal article provides academic examination into historical and effective nonviolent resistance movements, including civil disobedience
- “Civil Rights Movement”, The National Museum Of African American History And Culture – https://www.history.com/topics/civilrightsmovement . Access date is September 2023 this resource explores the history of racial segregation and subsequent civil rights movement in America, with emphasis on significant events including nonviolent resistance
- “The Role Of Civil Disobedience In The AntiApartheid Movement: South Africa’s Struggle For Justice”, by Laura Smith. Access date is September 2023 this article discusses how civil disobedience was used in the struggle against apartheid laws and policies
- “The Suffragette movement – Women Who Changed History”. https://www.bbc.co.uk/historyww1/timeline56894 (access date is September 2023 this BBC resource provides a brief timeline of the suffragette's fight for voting rights in England, including significant acts and protest methods
- “Martin Luther King Jr.” by History Today. Access date: September 2023  here you can learn about how Dr. Martin Luther King led one of America’s most influential civil disobedience movements against racial segregation laws";809;15;2;100.85710024833679;14.78528888888888;93.86666666666666
26;What are the main sources of primary law?;Treaties establishing the European Union;"The main sources of primary law in a legal system typically include:

1. **Constitutions** - The foundational or supreme laws that establish and govern institutions, principles, policies, rights (civil liberties), obligations, procedures for making amendments to the Constitution itself—and occasionally provide penalties against violation of its provisions. In some jurisdictions, a written constitution is explicitly recognized as primary law whereas in others it operates without being formally codified but nonetheless has significant authority due to precedent and interpretation by courts (especially supreme or highest court).

2. **Statutes/Legislation** - These are laws passed directly through legislative bodies such as parliaments, congresses, councils of states, etc., for a specific purpose that must be adhered to within the framework established by primary law (usually constitutional limitations on government power).

3. **Regulations/By-Laws** - These are secondary laws created and enacted through delegated legislation under powers granted in statutes, often involving detailed instructions necessary for their implementation which must align with higher authority of the Constitution or Legislative Acts (e.g., European Union directives converted into national law by member states).

4. **Case Law/Judicial Precedents** - Particularly within common law systems where past judicial decisions establish precedent that future cases must follow under principles like stare decisis, contributing to a body of interpretive and doctrinal development alongside statutes or legislation which are primary sources.

5. **International Law (Optional)** - Although not always binding domestic law as its application can be subjected to national constitutional provisions concerning international treaties' ratification process, agreements such as the Charter of Human Rights and Fundamental Freedoms may provide additional legal frameworks influencing primary laws where appropriate.

6. **Equity (Optional)** - Developing primarily within certain jurisdictions like England from principles aiming to mitigate injustice not adequately addressed by common law or statute, it's a source of secondary but influential case-based legal reasoning with its own body of precedent and doctrines.

In some systems, these sources might have different degrees of hierarchy for instance, constitutional provisions generally take primacy over ordinary legislation in most jurisdictions when there is conflict between the two according to their respective laws on statutory interpretation (like ""lex superior lex inferior non confit.""). Understanding primary law's main source involves looking into specific legal traditions and systems since different countries may emphasize certain sources differently.";375;8;5;44.53609800338745;14.715333333333332;95.61538461538461
27;Where did the black death originate?;the arid plains of Central Asia;"The Black Death, one of history's most devastating pandemics, is widely believed to have originated in Asia. The bacterium responsible for this catastrophic event, Yersinia pestis, likely emerged among rodent populations near China and then was transmitted along trade routes via the fleas carried by black rats on merchant ships traveling between Europe and Asia during that era.

In particular, historical evidence suggests an outbreak in the port city of Kaffa (present-thy Feodosia), located at present day Ukraine, around 1347 AD when Genoese traders were attacked by plague-infested rats while docked there under siege conditions. The crumbling walls allowed these infected rodents to scurry into the city and spread among humans via fleas bites or inhalation of droplets, triggering an outbreak that rapidly swept through Europe as merchants continued their journeys back home with this newfound illness.

While Asia is often cited for its origins, it's essential to remember the interconnected nature of trade routes and human societies across continents during medieval times – contributing significantly towards widespread dissemination like in Europe where approximately 30-60% mortality rate became a reality. This deadly combination led to massive upheavals not only demographically but also culturally, economically and politically within various regions affected by the Black Death over subsequent decades.
";207;6;6;25.031861543655396;14.760523809523812;94.85714285714286
28;What did Paul Baran develop?;Paul Baran developed the concept Distributed Adaptive Message Block Switching;"Paul Baran developed the packet switching technology, which is a fundamental concept behind modern computer networking. He was an electrical engineer who introduced this idea in the late 1950s while working for RAND Corporation as part of his research on creating efficient and robust communication systems that could survive substantial damage from nuclear attacks during the Cold War era. Baran's work laid critical groundwork, eventually leading to technologies used today such as packet-switched networks which form the basis of internet connectivity including LAN (Local Area Network), MPLS (Multiprotocol Label Switching) and Internet Protocol (IP).

In addition to his significant contributions in network design concepts, Paul Baran also made advanc extradition systems. Specifically he worked on a technology for remote switching of circuits called Remote Circuit-Switched Access Systems (RCSS), which was designed with the goal of improving communication reliability and efficiency by eliminating unnecessary connections between switches in telecommunication networks—a precursor to today's packet routing protocol.
 
Lastly, Baran played a significant role as an educator he served on faculty at several universities where his innovative ideas helped shape the course of computer science and networking curriculum by introducing concepts like network robustness into academic discussion—concept that continues to influence modern computing education. His contributions have earned him recognition in technology circles, including inducteeships into prestigious organizations such as IEEE Communications Society’s Harold W. Goitein Memorial Award for his outstanding career and the Marconi Foundation's International Leadership Medal which acknowledges exceptional senior leadership achievements to promote communication sciences globally.";247;5;10;27.3151216506958;14.735782608695647;95.04347826086956
29;When was the French and Indian War?;1754?1763;The French and Indian War primarily took place between 1754 and 1thy, culminating in the Treaty of Paris which ended the conflict. It should be noted that while this war started relatively early in what we define as modern times for a battle setting (early to mid-18th century), it set the stage for future American conflicts including those leading up to the American Revolutionary War, and its impact was felt well beyond these dates due to political changes arising from Britain'sinvincive following.;82;7;1;9.080789804458618;14.717714285714283;95.85714285714286
30;What are the agents the immune system detects known as?;pathogens;"The components of pathogens (such as bacteria, viruses, fungi, and parasites) that are recognized by the immune system primarily include:

1. Pathogen-Associated Molecular Patterns (PAMPs): These molecules can be unique to microbes or shared among different types of pathogens—examples being bacterial lipopolysaccharides, flagellin proteins from motile organisms like certain parasites and bacteria, peptidoglycans in the cell walls of many Gram-positive bacteria, unmethylated CpG islands present mostly in microbial DNA but rarely in vertebrate genomes.

2. Danger or Damage-Associated Molecular Patterns (DAMPs): These are host biomolecules that can be released during cellular injury as a result of immune system activation, tissue damage from the pathogens themselves, inflammation due to infection, etc., such as heat shock proteins and extracellthyrocyte matrix molecules like hyaluronan fragments.

These PAMPs/DAMPs are recognized by pattern recognition receptors (PRRs) on or within immune cells that help orchestrate an effective, targeted response to infections while maintaining tolerance towards the host'dictory tissue and commensal microbiota. Examples of PRR types include Toll-like Receptors (TLRs), C-type Connexin channels (CXCR4/CCL5) that are present on immune cells, NOD-, CYBB-Related Family with Leukotriene Biosynthetic Potential or Cytokinogenic Activities in the Nuclear Factor of INflammation Regulatory factor (NOD1), and Toll-like Receptor Molecules.
  
It is important to note that, while this answer covers main components recognized by immune system against pathogens/damage induced molecular patterns within cells or on their surfaces which initiate the defense mechanisms, there are more specifics in complex interactions between these agents and various elements of our innate as well as adaptive arm. For example:
  - The complement system can be activated by both PAMP recognition (classical pathway) and DAMP binding to its receptors on immune cells. It helps opsonize invading organisms for phagocytosis, directly kill some types of bacteria through the formation of membrane-disrupting complexes known as Membrane Attack Complexes (MAC), etc.
  - In terms of adaptive responses which involve specific recognition and memory against particular pathogens/antigens by T cells or B lymphocytes, these agents can be recognized when processed through antigen-presenting cell's machinery involving MHC molecules with the help from various receptors like Dendritic Cells (DC), Macrophages and others.
  - In case of parasites or viruses that hide within our cells, other PRR types including RIG-I Like Receptor family members can recognize nucleocapsid components indicating intruders inside the cell body to activate immune responses such as Interferon release etc., further involving various cytokines and chemokines for coordinating a complex defense.
   Overall, it's not just one type of molecule or agent being detected but rather an array which collectively helps our bodies recognize invasion/damage signals efficiently!";423;10;1;60.51893925666809;14.733377358490557;93.84905660377359
